Omri,Reader,8761658996,OmReader13@hotmail.com,Liguanea,Papine High,BNS,N
Indiana,Spence,8767492811,InSpence34@gmail.com,Papine,Kingston Technical,NCB,N
Oshane,Washington,8767618528,OsWashington72@gmail.com,Papine,St. Jago High,BNS,Y
Raymond,Whyte,8764783565,RaWhyte67@gmail.com,Liguanea,Papine High,NCB,Y
Margaret,Williams,8761567388,MaWilliams16@gmail.com,Papine,Papine High,BNS,Y
Jodikaye,Brown,8767348179,JoBrown61@gmail.com,Liguanea,Papine High,NCB,N
Lenroy,Coleman,8769763434,LeColeman69@gmail.com,Papine,Camperdown,BNS,N
Jacqueline,Cameron,8769868312,JaCameron66@yahoo.com,Liguanea,Kingston Technical,NCB,N
Karen,Eugent,8765563184,KaEugent30@gmail.com,Papine,Wolmers High,NCB,N
Kevin,Martin,8762929979,KeMartin45@gmail.com,Liguanea,Wolmers High,Flow,N
Reginald,Morgan,8764246879,ReMorgan21@gmail.com,Liguanea,Wolmers High,BNS,N
Ronnie,Sewell,8761125544,RoSewell51@gmail.com,Papine,Kingston Technical,Digicel,Y
Tirone,Simpson,8763487936,TiSimpson65@yahoo.com,Papine,Papine High,Flow,N
Janeen,Stewart,8769826420,JaStewart64@gmail.com,Liguanea,Papine High,NCB,Y
Wayne,Thomas,8767747832,WaThomas64@gmail.com,Liguanea,Papine High,NCB,N
Silford,Brown,8767971066,SiBrown80@gmail.com,Papine,Papine High,NCB,N
Tevin,Cummings,8764134083,TeCummings36@gmail.com,Gordon Town,Wolmers High,NCB,Y
Jeffery,Burgess,8767531102,JeBurgess40@gmail.com,Papine,Papine High,NCB,N
Shamel,Guy,8768231454,ShGuy49@gmail.com,August Town,Camperdown,NCB,N
Owen,Mendez,8769191915,OwMendez21@gmail.com,Papine,Papine High,Digicel,Y
Novlette,Pitterson,8765592172,NoPitterson92@gmail.com,Liguanea,Wolmers High,Flow,N
Tara,Smith,8766684946,TaSmith40@yahoo.com,August Town,Wolmers High,BNS,Y
Timothy,Smith,8762484252,TiSmith75@hotmail.com,Hope Flat,Kingston Technical,Digicel,Y
Junior,Watson,8764327147,JuWatson68@hotmail.com,Liguanea,Papine High,NCB,Y
Sharida,Barrett,8768993119,ShBarrett55@gmail.com,Papine,Papine High,eGov Jamaica,Y
Jody-Ann,Bloomfield,8764984661,JoBloomfield75@hotmail.com,Liguanea,Wolmers High,NCB,N
Patetia,Fuller,8766690524,PaFuller11@hotmail.com,Papine,Papine High,Flow,Y
Joan,Graham,8765262088,JoGraham06@gmail.com,Papine,Papine High,Digicel,N
Ivan,Harris,8764747983,IvHarris33@yahoo.com,Papine,Camperdown,NCB,Y
Hopeton,Jackson,8768670525,HoJackson22@gmail.com,Liguanea,Camperdown,Flow,Y
Rodrick,Longley,8768829411,RoLongley88@gmail.com,Liguanea,Papine High,BNS,N
Vinnette,Mclean,8766578830,ViMclean40@gmail.com,Mona Common,Wolmers High,NCB,N
Jermaine,Passmore,8766666536,JePassmore48@gmail.com,Liguanea,Wolmers High,NCB,Y
Tashaé,Salmon,8768650114,TaSalmon02@hotmail.com,Papine,Papine High,BNS,Y
Nickesha,Bailey,8762884044,NiBailey01@yahoo.com,Liguanea,Wolmers High,NCB,N
Stacy Ann,Bailey,8761812270,StBailey42@gmail.com,Papine,Papine High,NCB,N
Olivia,Bartley,8766220527,OlBartley91@gmail.com,Papine,Kingston Technical,NCB,Y
Phylis,Bedward,8768856584,PhBedward63@hotmail.com,Papine,Camperdown,Digicel,Y
Ronald,Bennett,8762170945,RoBennett88@gmail.com,Hope Pastures,Dunoon Tech,BNS,Y
Patricia,Blake,8763214372,PaBlake54@gmail.com,Liguanea,Camperdown,BNS,Y
Maureen,Brown,8766254607,MaBrown00@gmail.com,Liguanea,Kingston Technical,BNS,N
Ola,Cummings,8764985680,OlCummings04@gmail.com,Papine,Wolmers High,NCB,N
Shymar,Davidson,8768773083,ShDavidson23@gmail.com,Papine,Papine High,NCB,N
Joan,Dunkley,8765862488,JoDunkley65@gmail.com,Liguanea,Papine High,BNS,Y
Kerian,Fairclough,8768548534,KeFairclough16@gmail.com,Papine,Wolmers High,BNS,N
Shirley,Ford,8765180222,ShFord22@yahoo.com,Mona Common,Wolmers High,NCB,N
Shemmoreen,Francis,8769596617,ShFrancis91@hotmail.com,Papine,Wolmers High,eGov Jamaica,Y
Marvel,Gayle,8764953929,MaGayle72@gmail.com,Liguanea,Papine High,NCB,Y
Noel,German,8768667405,NoGerman30@hotmail.com,Golden Circle,Kingston Technical,NCB,N
Shan-Roy,German,8761463820,ShGerman10@gmail.com,Papine,Camperdown,eGov Jamaica,N
Pansy,Grant,8761844712,PaGrant67@gmail.com,Papine,Papine High,NCB,N
Richele,Halstead,8766836264,RiHalstead33@gmail.com,August Town,Wolmers High,NCB,Y
Sarah,Hamilton,8763939853,SaHamilton04@gmail.com,Papine,Kingston Technical,NCB,Y
Jason,Harding,8763989425,JaHarding29@yahoo.com,Hope Flat,Papine High,NCB,Y
Shinaqua,Hewitt,8762510879,ShHewitt59@gmail.com,August Town,Wolmers High,NCB,N
Kareen,Ingram,8766735803,KaIngram59@gmail.com,Papine,Papine High,BNS,N
Lacretia,Jackson,8765729613,LaJackson40@gmail.com,Papine,Wolmers High,BNS,N
Noel,Jacques,8766679045,NoJacques57@gmail.com,Hope Flat,AISK,BNS,N
Malachi,Johnson,8767655587,MaJohnson96@yahoo.com,August Town,Wolmers High,NCB,Y
Rohan,Johnson,8763559699,RoJohnson42@gmail.com,Gordon Town,Papine High,Digicel,N
Neville,Kellier,8765911691,NeKellier47@yahoo.com,Papine,Papine High,BNS,Y
Leroy,Laylor,8767310101,LeLaylor78@gmail.com,Liguanea,Kingston Technical,NCB,Y
Kamnar,Lee,8766751333,KaLee60@hotmail.com,Hope Flat,Gaenstead High,NCB,N
Keith,Leslie,8762512978,KeLeslie59@gmail.com,Mona Common,Papine High,Flow,N
Janique,Liscombe,8764799773,JaLiscombe49@gmail.com,Papine,Wolmers High,Flow,Y
Tracy-Ann,Mcdonald,8767249039,TrMcdonald97@hotmail.com,Papine,Papine High,NCB,Y
Janice,Morris,8767179048,JaMorris45@hotmail.com,Liguanea,Papine High,eGov Jamaica,Y
Nigel,Neita,8764520102,NiNeita99@hotmail.com,Papine,Wolmers High,NCB,Y
Irone,Nettleford,8767317444,IrNettleford25@gmail.com,August Town,Papine High,BNS,N
Joscelyn,Patterson,8767829131,JoPatterson77@gmail.com,Liguanea,Papine High,Flow,N
Rosalee,Powell,8769798479,RoPowell10@gmail.com,Papine,Wolmers High,Digicel,Y
Huntley,Ramony,8765172083,HuRamony74@hotmail.com,Liguanea,Papine High,NCB,N
Rebecca,Reader,8761410322,ReReader64@gmail.com,Liguanea,0,BNS,N
Racquel,Reid,8762962833,RaReid92@gmail.com,Liguanea,Kingston Technical,BNS,Y
Shanique,Reid,8767391396,ShReid89@gmail.com,Papine,Papine High,NCB,N
Vincent,Reid,8769361465,ViReid07@gmail.com,Hope Flat,Wolmers High,Digicel,N
Hughroy,Richards,8768489243,HuRichards81@yahoo.com,Papine,Kingston Technical,NCB,Y
Leanora,Richards,8764935102,LeRichards35@gmail.com,Papine,Papine High,NCB,Y
Miriam,Richards,8768138517,MiRichards58@gmail.com,Papine,Papine High,BNS,N
Kadian,Salmon,8764121694,KaSalmon07@gmail.com,Mona Common,Kingston Technical,NCB,Y
Novel,Salmon,8766334836,NoSalmon86@yahoo.com,Liguanea,Papine High,NCB,N
Winsome,Simms,8764133344,WiSimms45@gmail.com,Papine,Camperdown,NCB,N
Lola,Slack,8765660286,LoSlack33@gmail.com,Papine,Papine High,NCB,Y
Wycliffe,Smith,8765461906,WySmith59@gmail.com,Papine,Papine High,Digicel,Y
Xaver,Smith,8762618347,XaSmith41@hotmail.com,Hope Flat,Dunoon Tech,NCB,N
Justina,Thompson,8766273688,JuThompson52@gmail.com,Mona Common,Wolmers High,NCB,N
Nicola,Thorpe,8764553538,NiThorpe90@yahoo.com,Liguanea,Wolmers High,NCB,N
Sherica,Trought,8761317567,ShTrought81@gmail.com,Papine,Wolmers High,Flow,Y
Leonard,Walters,8766252559,LeWalters18@gmail.com,Papine,Wolmers High,Digicel,Y
Winston,Walters,8769373522,WiWalters49@gmail.com,Papine,Wolmers High,NCB,N
Laurence,Waxstaff,8762485861,LaWaxstaff61@gmail.com,Papine,Kingston Technical,NCB,N
Trudie,West,8768766430,TrWest54@hotmail.com,Papine,Papine High,NCB,Y
Nazair,Whyte,8761190527,NaWhyte20@gmail.com,Papine,St. Catherine High,NCB,N
Nadia,Williams,8761948054,NaWilliams29@gmail.com,Papine,Papine High,NCB,Y
Latoya,Williamson,8769915250,LaWilliamson92@gmail.com,Papine,Papine High,NCB,N
Ronald,Young,8766996960,RoYoung62@gmail.com,Hope Flat,Wolmers High,NCB,N
Joan,Daniels,8767459844,JoDaniels65@gmail.com,Papine,Wolmers High,NCB,N
William,Dixon,8766935500,WiDixon30@hotmail.com,Liguanea,Papine High,NCB,Y
Yvonne,Fraser,8766286908,YvFraser13@gmail.com,Papine,Kingston Technical,NCB,Y
Talah,Mckenzie,8766364717,TaMckenzie12@gmail.com,Liguanea,Wolmers High,NCB,Y
Ricardo,Thomas,8765132935,RiThomas55@yahoo.com,Papine,Papine High,BNS,N
James,Whitely,8769630953,JaWhitely23@yahoo.com,Papine,Papine High,Digicel,Y
Valda,Williams,8764416625,VaWilliams03@gmail.com,Liguanea,Papine High,NCB,Y
Hortense,Chambers,8769815588,HoChambers41@gmail.com,Papine,Papine High,BNS,Y
Louise,Ellis,8766550326,LoEllis63@hotmail.com,Papine,Wolmers High,NCB,N
Randolph,Francis,8769482542,RaFrancis22@yahoo.com,Papine,Camperdown,NCB,N
Zodia,Anderson,8769390195,ZoAnderson44@gmail.com,Golden Circle,Camperdown,Digicel,N
Robert,Atkinson,8765851268,RoAtkinson55@gmail.com,Liguanea,Kingston Technical,NCB,N
Marcia,Bonner,8763414672,MaBonner75@hotmail.com,Papine,Papine High,NCB,N
Paula,Griffiths,8767328182,PaGriffiths39@hotmail.com,Liguanea,Wolmers High,Digicel,Y
Neckalet,Weise,8768489877,NeWeise93@gmail.com,Papine,Kingston Technical,NCB,N
Triffian,Buchanan,8763246011,TrBuchanan12@yahoo.com,Liguanea,Papine High,BNS,N
Narval,Mills,8762210069,NaMills48@gmail.com,Hope Flat,Papine High,NCB,Y
Nardia,Mundle,8767231965,NaMundle00@gmail.com,Papine,Papine High,BOJ,Y
Kenneth,Ross,8763541304,KeRoss28@gmail.com,Papine,St. Catherine High,NCB,N
Wilton,Bell,8768549552,WiBell18@gmail.com,Papine,Kingston Technical,NCB,Y
Shernetta,Palmer,8762732423,ShPalmer16@gmail.com,Golden Circle,Papine High,NCB,Y
Romario,Campbell,8767228191,RoCampbell07@gmail.com,Papine,Dunoon Tech,BNS,N
Nicholas,Cole,8767588472,NiCole84@gmail.com,Liguanea,Papine High,Flow,Y
James,Walters,8768495873,JaWalters31@yahoo.com,Papine,Gaenstead High,NCB,N
Myrtle,Bartley,8763552074,MyBartley33@gmail.com,Papine,Papine High,BNS,N
Lenworth,Brown,8762622567,LeBrown09@gmail.com,Papine,Wolmers High,BNS,N
Jodi Ann,Carter,8768456781,JoCarter18@gmail.com,Liguanea,Papine High,NCB,N
Ryan,Christy,8769675813,RyChristy69@gmail.com,Hope Flat,Papine High,Flow,N
Kenrick,Mckenzie,8768857679,KeMckenzie59@gmail.com,Hope Flat,Camperdown,Digicel,Y
Kevin,Mckenzie,8764827880,KeMckenzie98@gmail.com,Liguanea,Wolmers High,NCB,N
Novlet,Porter,8763175054,NoPorter86@hotmail.com,Papine,Kingston Technical,BNS,Y
Kirk,Reid,8764197517,KiReid44@hotmail.com,Liguanea,Wolmers High,BNS,Y
Samantha,Aikens,8761563020,SaAikens48@gmail.com,Papine,Kingston Technical,Flow,N
Veronica,Cameron,8764725057,VeCameron78@gmail.com,Liguanea,Papine High,eGov Jamaica,N
Shidon,Hill,8762951395,ShHill76@gmail.com,Papine,Papine High,Digicel,Y
Sonia,Lewis,8765919323,SoLewis69@gmail.com,Hope Flat,Wolmers High,Flow,N
Melissa,Rankine,8761737983,MeRankine50@gmail.com,Papine,Papine High,BNS,N
Iola,Rodney,8768618176,IoRodney32@hotmail.com,Papine,St. Catherine High,BNS,N
Lawrence,Smelly,8761296643,LaSmelly31@gmail.com,Hope Flat,Wolmers High,NCB,N
Victoria,Stewart,8763158131,ViStewart86@gmail.com,Papine,Papine High,eGov Jamaica,Y
Sherica,Tugmans,8769158438,ShTugmans53@gmail.com,Liguanea,Papine High,BNS,Y
Jennifer,Weir,8767516515,JeWeir23@gmail.com,Liguanea,Wolmers High,NCB,N
Walton,Bennett,8764457001,WaBennett62@yahoo.com,Papine,Kingston Technical,Flow,N
Joy,Allen,8767133759,JoAllen87@hotmail.com,Liguanea,Wolmers High,Digicel,N
Sherene,Anderson,8766156315,ShAnderson53@yahoo.com,Mona Common,Camperdown,NCB,Y
Safia,Armstrong,8763396547,SaArmstrong69@yahoo.com,Papine,Papine High,BNS,Y
Windell,Bailey,8761969426,WiBailey80@gmail.com,Hope Flat,Papine High,NCB,Y
Kerrison,Beaumont,8766434265,KeBeaumont36@gmail.com,Liguanea,Wolmers High,NCB,Y
Maureen,Bennett,8769380931,MaBennett13@gmail.com,August Town,Papine High,Flow,N
Phillip,Bennett,8769222837,PhBennett50@yahoo.com,Papine,Papine High,BNS,Y
Shaneque,Boucher,8761233542,ShBoucher62@yahoo.com,Hope Flat,Papine High,NCB,N
Micheal,Braham,8762929961,MiBraham75@gmail.com,Papine,Camperdown,NCB,N
Orlando,Brown,8769864532,OrBrown03@gmail.com,Mona Common,Papine High,NCB,N
Shaneka,Brown,8768284978,ShBrown94@hotmail.com,Papine,Wolmers High,BNS,Y
Sheree,Brown,8763791491,ShBrown88@gmail.com,Papine,Gaenstead High,NCB,N
Orille,Cameron,8768390986,OrCameron12@gmail.com,Liguanea,Wolmers High,BNS,Y
Lasheema,Campbell,8763213447,LaCampbell58@gmail.com,Hope Flat,Papine High,NCB,N
Nicholas,Campbell,8769215868,NiCampbell90@gmail.com,Liguanea,Gaenstead High,BNS,Y
Shaneek,Campbell,8764838923,ShCampbell78@yahoo.com,Hope Flat,Papine High,Flow,N
Shenise,Campbell,8766138702,ShCampbell10@hotmail.com,Papine,Papine High,NCB,N
Raphael,Coley,8762247797,RaColey73@gmail.com,Liguanea,Papine High,BNS,Y
Lennox,Douglas,8769462500,LeDouglas14@yahoo.com,Papine,Wolmers High,NCB,Y
Natasha,Fenton,8769548573,NaFenton64@gmail.com,Papine,Papine High,BNS,N
Jabal,Ford,8766877541,JaFord93@yahoo.com,Liguanea,Papine High,BNS,Y
J-Ann,Fowler,8765299867,J-Fowler36@gmail.com,Liguanea,Kingston Technical,NCB,N
Newton,Frazer,8766753879,NeFrazer03@gmail.com,Papine,Papine High,BNS,N
Oral,Granston,8764841241,OrGranston26@hotmail.com,Papine,Papine High,Digicel,N
Shirley,Griffiths,8764477452,ShGriffiths60@gmail.com,Papine,Papine High,eGov Jamaica,Y
Shelton,Hall,8764698169,ShHall50@yahoo.com,Liguanea,Wolmers High,BNS,N
Winston,Hancel,8761150667,WiHancel99@gmail.com,Papine,Camperdown,Flow,Y
Natalee,Hanson,8767545750,NaHanson43@yahoo.com,Hope Flat,0,NCB,N
Shellyann,Howe,8761943964,ShHowe93@gmail.com,Hope Flat,Kingston Technical,NCB,N
Shamar,Israel,8768226443,ShIsrael53@hotmail.com,Papine,Wolmers High,Digicel,Y
Merrick,Jackson,8766728462,MeJackson83@hotmail.com,Papine,Wolmers High,NCB,Y
Venroy,Jackson,8764121958,VeJackson47@gmail.com,Liguanea,Camperdown,BNS,N
Sanique,James,8762527363,SaJames44@gmail.com,Liguanea,Papine High,Digicel,Y
Travis,Johnson,8761716569,TrJohnson62@gmail.com,August Town,Papine High,Digicel,N
Merletta,Lawrence,8763112934,MeLawrence26@gmail.com,Papine,Wolmers High,BNS,Y
Nason,Lawrence,8769791954,NaLawrence24@gmail.com,August Town,Papine High,BNS,N
Monica,Long,8765290595,MoLong71@gmail.com,Papine,Papine High,BNS,N
Renae,Longley,8763138107,ReLongley44@yahoo.com,Hope Flat,Papine High,NCB,N
Monica,Lyons,8761185328,MoLyons40@gmail.com,Gordon Town,Papine High,NCB,Y
Judith,Maye,8761933479,JuMaye12@gmail.com,Liguanea,Papine High,NCB,Y
Talbert,Mcintosh,8763128483,TaMcintosh76@gmail.com,Papine,Kingston Technical,NCB,N
Lindon,Messam,8762773263,LiMessam05@gmail.com,Papine,Dunoon Tech,BNS,N
Reinhard,Mitchell,8765482295,ReMitchell95@gmail.com,Papine,Papine High,BNS,Y
Lorenzo,Nelson,8761746815,LoNelson39@gmail.com,Mona Common,Dunoon Tech,NCB,Y
Peta-Gay,Nelson,8761242402,PeNelson94@yahoo.com,Papine,Papine High,BNS,Y
Richard,Nelson,8762331460,RiNelson77@hotmail.com,Papine,Camperdown,NCB,N
Nancy,Pennicott,8764634173,NaPennicott79@yahoo.com,Papine,Papine High,NCB,N
Samuel,Reid,8768620705,SaReid93@gmail.com,Golden Circle,Wolmers High,BNS,N
Patrick,Roberts,8765273015,PaRoberts50@hotmail.com,Liguanea,Wolmers High,Digicel,Y
Kirk,Rose,8766393911,KiRose74@gmail.com,University Crescent,Gaenstead High,NCB,Y
Serienna,Simpson,8766712543,SeSimpson46@gmail.com,Papine,Wolmers High,NCB,Y
Marion,Smith,8763525878,MaSmith91@gmail.com,Papine,Kingston Technical,NCB,Y
Tyrae,Stoner,8762568762,TyStoner25@hotmail.com,Mona Common,Wolmers High,NCB,Y
Jennifer,Tomlin,8764430901,JeTomlin30@gmail.com,Liguanea,Wolmers High,NCB,N
Tanisha,Tomlin,8763669431,TaTomlin72@gmail.com,Papine,Papine High,BNS,N
Valerie,Tomlin,8765870344,VaTomlin33@hotmail.com,Liguanea,Wolmers High,NCB,Y
Kimesia,Tulloch,8766769630,KiTulloch10@gmail.com,Hope Flat,Dunoon Tech,NCB,N
Millicent,Turner,8766315308,MiTurner34@hotmail.com,Papine,Wolmers High,Digicel,Y
Simone,Wright,8768349607,SiWright26@gmail.com,Papine,Papine High,BNS,N
Winston,Wynter,8761441396,WiWynter57@gmail.com,Papine,Wolmers High,Digicel,N
Sharon,Thomas,8767663668,ShThomas80@gmail.com,Papine,Papine High,NCB,Y
Kerisha,Duncan,8769351965,KeDuncan75@hotmail.com,Liguanea,Papine High,NCB,N
Harvill,Grant,8764861081,HaGrant41@gmail.com,Papine,Papine High,Digicel,N
Kami,Lewin,8767425024,KaLewin17@yahoo.com,Papine,Wolmers High,NCB,Y
Jermaine,Morrison,8762396473,JeMorrison53@hotmail.com,Liguanea,Wolmers High,Flow,Y
Maxine,Tomlinson,8766577423,MaTomlinson87@yahoo.com,August Town,Papine High,NCB,Y
Orville,Young,8766367481,OrYoung12@yahoo.com,Hope Flat,Wolmers High,NCB,N
Jacqueline,Cohen,8767980476,JaCohen75@yahoo.com,Papine,Camperdown,BNS,N
Paloma,James,8768247637,PaJames11@gmail.com,Papine,Wolmers High,NCB,N
Kathleen,Williams,8763970543,KaWilliams11@gmail.com,Liguanea,Kingston Technical,Flow,N
Sicon,Darby,8765248678,SiDarby91@gmail.com,Papine,Papine High,NCB,Y
Oswald,Singh,8762994179,OsSingh85@yahoo.com,Hope Flat,Wolmers High,NCB,N
Kimarah,Anderson,8765991666,KiAnderson99@gmail.com,Hope Flat,Papine High,BNS,N
Linval,Harris,8767794612,LiHarris16@hotmail.com,Liguanea,Wolmers High,NCB,Y
Kevin,Howe,8761336380,KeHowe23@gmail.com,Liguanea,Papine High,NCB,Y
Wilburn,Jackson,8764618117,WiJackson44@gmail.com,Liguanea,Kingston Technical,NCB,Y
Kimone,Sybbliss,8762642858,KiSybbliss55@gmail.com,Papine,Camperdown,NCB,Y
Victor,Thomas,8761952467,ViThomas81@hotmail.com,Papine,Wolmers High,Flow,Y
Hyacinth,Francis,8763674108,HyFrancis03@gmail.com,Papine,Kingston Technical,Flow,Y
Velma,Miller,8766329616,VeMiller85@gmail.com,Papine,Papine High,BNS,N
Sheena,Allen,8761992413,ShAllen03@gmail.com,Mona Common,Papine High,NCB,N
Kathleen,Anderson,8767593427,KaAnderson65@gmail.com,Liguanea,Papine High,BNS,Y
Kimar,Ashley,8767125839,KiAshley04@hotmail.com,Liguanea,Papine High,Lasco Group,Y
Mickael,Bailey,8763566315,MiBailey82@gmail.com,Hope Flat,Papine High,eGov Jamaica,Y
Kiddean,Bent,8764649956,KiBent36@gmail.com,Papine,Papine High,Lasco Group,Y
Junior,Blake,8764820250,JuBlake07@gmail.com,Hope Flat,Papine High,NCB,Y
Wilrey,Brown,8769560267,WiBrown13@gmail.com,Liguanea,Kingston Technical,NCB,N
Hortensia,Campbell,8767563217,HoCampbell67@gmail.com,Papine,Papine High,Digicel,N
Yvonne,Dennis,8763867605,YvDennis99@gmail.com,Hope Flat,Papine High,NCB,Y
Steve,Francis,8763788315,StFrancis22@gmail.com,Hope Flat,Papine High,NCB,N
Keith,Kidd,8764321984,KeKidd27@gmail.com,Liguanea,Wolmers High,NCB,N
Merline,Knight,8762133263,MeKnight15@gmail.com,Papine,Papine High,eGov Jamaica,Y
Venessa,Mccalla,8765194109,VeMccalla08@gmail.com,Papine,Papine High,NCB,Y
Shanna-Kay,Morrison,8768864520,ShMorrison28@yahoo.com,Papine,Papine High,Flow,N
Sonia,Ormsby,8765629660,SoOrmsby34@gmail.com,Papine,Papine High,BNS,Y
Sandra,Pinnock,8765178759,SaPinnock20@gmail.com,Liguanea,Wolmers High,BNS,Y
Kirkland,Reeves,8768731660,KiReeves93@yahoo.com,August Town,Papine High,Digicel,Y
Johnoi,Stewart,8762519819,JoStewart18@gmail.com,Papine,Kingston Technical,Digicel,N
Valrica,Sybron,8764573723,VaSybron95@gmail.com,Papine,Wolmers High,NCB,Y
Jameston,Thomas,8762726728,JaThomas34@gmail.com,Liguanea,Kingston Technical,NCB,N
Victor,Thompson,8761633941,ViThompson90@yahoo.com,Papine,Wolmers High,NCB,N
Primrose,Watt,8761314186,PrWatt23@gmail.com,Liguanea,Dunoon Tech,NCB,Y
Leon,Bell,8764862481,LeBell45@hotmail.com,Papine,Dunoon Tech,NCB,N
Moses,Edwards,8763345840,MoEdwards55@gmail.com,Liguanea,Papine High,NCB,Y
Sardia,Gordon,8768555623,SaGordon18@hotmail.com,Papine,Camperdown,NCB,Y
Yonnique,Lawrence,8768198743,YoLawrence64@hotmail.com,Hope Flat,Wolmers High,NCB,N
Keturah,Reid,8766767604,KeReid79@hotmail.com,Hope Flat,Papine High,BNS,Y
Marcus,Wilson,8761246264,MaWilson72@yahoo.com,Liguanea,Papine High,NCB,Y
Icidora,Blackwood,8763538961,IcBlackwood81@hotmail.com,Liguanea,Papine High,BNS,Y
Rowan,Calder,8767321138,RoCalder44@hotmail.com,August Town,Kingston Technical,NCB,Y
Kevion,Frazer,8768875071,KeFrazer02@hotmail.com,Papine,Papine High,NCB,Y
Hopeton,Henry,8769224890,HoHenry24@gmail.com,Liguanea,Papine High,BNS,N
Judith,Malcolm,8768784947,JuMalcolm79@gmail.com,Papine,Wolmers High,BNS,Y
Latoya,Williams,8765110571,LaWilliams34@gmail.com,Hope Flat,Papine High,Flow,Y
Leonard,Anderson,8764468279,LeAnderson68@yahoo.com,Papine,Papine High,NCB,N
Howard,Barrett,8768491456,HoBarrett70@gmail.com,Liguanea,Camperdown,NCB,N
Joyce,Supria,8763571640,JoSupria58@gmail.com,Papine,Kingston Technical,BNS,Y
Shaqueal,Burrell,8768517789,ShBurrell29@gmail.com,Papine,Papine High,Sagicor,Y
Peta-Gaye,Morrison,8761698065,PeMorrison68@yahoo.com,Hope Flat,Gaenstead High,NCB,N
Kevaun,Pinnock,8764576911,KePinnock35@hotmail.com,Mona Common,Kingston Technical,NCB,N
Troy,Azan,8769246397,TrAzan74@hotmail.com,August Town,Papine High,BNS,Y
Kemone,Barnes,8767810812,KeBarnes72@gmail.com,Liguanea,Papine High,NCB,N
Orville,Barnes,8767845337,OrBarnes10@hotmail.com,Papine,Wolmers High,NCB,Y
Shashana,Israel,8763555564,ShIsrael59@gmail.com,Liguanea,Papine High,BNS,N
Shalda,Jarman,8762596405,ShJarman87@gmail.com,Papine,Dunoon Tech,NCB,Y
Symmone,Paul,8769232005,SyPaul84@hotmail.com,Papine,Papine High,Digicel,N
Recilda,Pinnock,8762997621,RePinnock77@gmail.com,Papine,Wolmers High,Sagicor,Y
Richard,Pinnock,8764523998,RiPinnock89@yahoo.com,Papine,Papine High,NCB,N
Kayciann,Salmon,8763733777,KaSalmon42@yahoo.com,Mona Common,Papine High,Digicel,Y
Sharline,Whyte,8765459598,ShWhyte15@hotmail.com,Liguanea,Papine High,NCB,N
Veronica,Ackas,8764453666,VeAckas04@gmail.com,Papine,Wolmers High,BNS,Y
Tanesha,Anderson,8769223211,TaAnderson65@hotmail.com,Liguanea,Wolmers High,BNS,Y
Kashana,Blackburn,8764841746,KaBlackburn21@gmail.com,Liguanea,Kingston Technical,Sagicor,N
Romario,Campbell,8762662134,RoCampbell86@gmail.com,Papine,Papine High,NCB,N
Jovaney,Christie,8765988650,JoChristie75@hotmail.com,Papine,Wolmers High,Flow,Y
Romaine,Coote,8768137945,RoCoote32@hotmail.com,Liguanea,Papine High,BNS,N
Lenroy,Crawford,8767451073,LeCrawford81@hotmail.com,Papine,St. Catherine High,Flow,Y
Terryann,Dixon,8766460596,TeDixon07@gmail.com,Papine,Wolmers High,Digicel,N
Shawn,Dyke,8765367594,ShDyke34@yahoo.com,Papine,Papine High,BOJ,N
Patrice,Elliott,8767494566,PaElliott98@gmail.com,Papine,Gaenstead High,BNS,N
Jacob,Ellis,8762269027,JaEllis63@gmail.com,Papine,Papine High,NCB,Y
Okeem,Fagan,8766338016,OkFagan46@gmail.com,Papine,Papine High,Flow,N
Laphane,Fairclough,8768524890,LaFairclough23@gmail.com,Liguanea,Papine High,BNS,Y
Kerey,Ferguson,8762832498,KeFerguson65@hotmail.com,Papine,Papine High,BNS,N
Kevon,Francis,8768537261,KeFrancis19@hotmail.com,Papine,Kingston Technical,NCB,N
Noel,Gayle,8769131270,NoGayle95@gmail.com,Liguanea,Papine High,NCB,Y
Teresa,Gordon,8768971660,TeGordon15@hotmail.com,Papine,Papine High,NCB,Y
Ramone,Grant,8768524185,RaGrant69@gmail.com,Papine,Papine High,NCB,N
Paula,Hall,8766323775,PaHall62@gmail.com,Papine,Camperdown,NCB,N
Natalie,Halstead,8761552750,NaHalstead62@yahoo.com,Liguanea,Papine High,Flow,N
Joseph,Hamilton,8767815350,JoHamilton01@gmail.com,Hope Flat,Papine High,Digicel,Y
Martin,Haynes,8762638526,MaHaynes16@hotmail.com,Papine,Papine High,NCB,N
Keith,Hemmings,8769517647,KeHemmings77@yahoo.com,Liguanea,Papine High,NCB,Y
Sanya,Henriques,8764540393,SaHenriques93@yahoo.com,Papine,Wolmers High,BNS,N
Jevaugn,Higgins,8769180959,JeHiggins97@gmail.com,Papine,Papine High,BNS,Y
Merlene,Lyew,8762585774,MeLyew51@gmail.com,Papine,Wolmers High,NCB,Y
Nilvia,Martin,8767342253,NiMartin02@gmail.com,Liguanea,Kingston Technical,NCB,N
Uel,Mccalla,8766177722,UeMccalla03@gmail.com,Liguanea,Camperdown,Digicel,Y
Venessa,Mccalla,8764880527,VeMccalla80@gmail.com,Papine,Papine High,NCB,N
Yonique,Mccalla,8765837059,YoMccalla47@hotmail.com,Papine,Kingston Technical,NCB,N
Neville,Mills,8768685722,NeMills39@hotmail.com,Papine,Papine High,NCB,N
